"2005-01-01",16820
"2006-01-01",20186
"2007-01-01",23700
"2008-01-01",35100
"2009-01-01",36800
"2010-01-01",49400
"2011-01-01",63300
"2012-01-01",76100
"2013-01-01",84400
"2014-01-01",97000
"2015-01-01",110000
"2016-01-01",116000
"2017-01-01",123000
"2018-01-01",132000
"2019-01-01",137000
